id_vente;id_bien;date_vente;valeur
16464;16464;2020-03-27;1854400
16465;16465;2020-03-27;544000
16466;16466;2020-03-27;334850
16467;16467;2020-03-27;689000
16468;16468;2020-03-27;179000
16469;16469;2020-03-27;296300
16470;16470;2020-03-27;337600
16471;16471;2020-03-27;467885
16472;16472;2020-03-27;300000
16473;16473;2020-03-27;557850
16474;16474;2020-03-27;255000
16475;16475;2020-03-27;876000
16476;16476;2020-03-27;485000
16477;16477;2020-03-27;325000
16478;16478;2020-03-27;190000
16479;16479;2020-03-27;710690
16480;16480;2020-03-27;1210000
16481;16481;2020-03-27;1729500
16482;16482;2020-03-27;509000
16483;16483;2020-03-27;385000
16484;16484;2020-03-27;230000
16485;16485;2020-03-27;521516,3
16486;16486;2020-03-27;944300
16487;16487;2020-03-27;172000
16488;16488;2020-03-27;117000
16489;16489;2020-03-27;713360
16490;16490;2020-03-27;303000
16491;16491;2020-03-27;250750
16492;16492;2020-03-27;213000
16493;16493;2020-03-27;270000
16494;16494;2020-03-27;112000
16495;16495;2020-03-27;267000
16496;16496;2020-03-27;342996,5
16497;16497;2020-03-27;290500
16498;16498;2020-03-27;348050
16499;16499;2020-03-27;150300
16500;16500;2020-03-27;152000
16501;16501;2020-03-27;294200
16502;16502;2020-03-27;140000
16503;16503;2020-03-27;166100
16504;16504;2020-03-27;209001,19
16505;16505;2020-03-27;334300
16506;16506;2020-03-27;66000
16507;16507;2020-03-27;70224,52
16508;16508;2020-03-27;270000
16509;16509;2020-03-27;308000
16510;16510;2020-03-27;125000
16511;16511;2020-03-27;278500
16512;16512;2020-03-27;295000
16513;16513;2020-03-27;73000
16514;16514;2020-03-27;115000
16515;16515;2020-03-27;44000
16516;16516;2020-03-27;29000
16517;16517;2020-03-27;77600
16518;16518;2020-03-27;65800
16519;16519;2020-03-27;96700
16520;16520;2020-03-27;95000
16521;16521;2020-03-27;131000
16522;16522;2020-03-27;156000
16523;16523;2020-03-27;142300
16524;16524;2020-03-27;210135
16525;16525;2020-03-27;312000
16526;16526;2020-03-27;406000
16527;16527;2020-03-27;170000
16528;16528;2020-03-27;313000
16529;16529;2020-03-27;346500
16530;16530;2020-03-27;281000
16531;16531;2020-03-27;300000
16532;16532;2020-03-27;160000
16533;16533;2020-03-27;267000
16534;16534;2020-03-27;242600
16535;16535;2020-03-27;113000
16536;16536;2020-03-27;271450
16537;16537;2020-03-27;115000
16538;16538;2020-03-27;145000
16539;16539;2020-03-27;120000
16540;16540;2020-03-27;265000
16541;16541;2020-03-27;405460
16542;16542;2020-03-27;190000
16543;16543;2020-03-27;223000
16544;16544;2020-03-27;330000
16545;16545;2020-03-27;130000
16546;16546;2020-03-27;258000
16547;16547;2020-03-27;460500
16548;16548;2020-03-27;325000
16549;16549;2020-03-27;641000
16550;16550;2020-03-27;137600
16551;16551;2020-03-27;149600
16552;16552;2020-03-27;167000
16553;16553;2020-03-27;145350
16554;16554;2020-03-27;335723
16555;16555;2020-03-27;232000
16556;16556;2020-03-27;185000
16557;16557;2020-03-27;122000
16558;16558;2020-03-27;125000
16559;16559;2020-03-28;239100
16560;16560;2020-03-30;750000
16561;16561;2020-03-30;159348
16562;16562;2020-03-30;63000
16563;16563;2020-03-30;82000
16564;16564;2020-03-30;55005
16565;16565;2020-03-30;260000
16566;16566;2020-03-30;139500
16567;16567;2020-03-30;146400
16568;16568;2020-03-30;125000
16569;16569;2020-03-30;399000
16570;16570;2020-03-30;247500
16571;16571;2020-03-30;114000
16572;16572;2020-03-30;114220
16573;16573;2020-03-30;105000
16574;16574;2020-03-30;61600
16575;16575;2020-03-30;59579
16576;16576;2020-03-30;103000
16577;16577;2020-03-30;55000
16578;16578;2020-03-30;132660
16579;16579;2020-03-30;134000
16580;16580;2020-03-30;95000
16581;16581;2020-03-30;148000
16582;16582;2020-03-30;137000
16583;16583;2020-03-30;55000
16584;16584;2020-03-30;80000
16585;16585;2020-03-30;195000
16586;16586;2020-03-30;215050
16587;16587;2020-03-30;449300
16588;16588;2020-03-30;366300
16589;16589;2020-03-30;450000
16590;16590;2020-03-30;215000
16591;16591;2020-03-30;932400
16592;16592;2020-03-30;770000
16593;16593;2020-03-30;31000
16594;16594;2020-03-30;857600
16595;16595;2020-03-30;442000
16596;16596;2020-03-30;960000
16597;16597;2020-03-30;205500
16598;16598;2020-03-30;405000
16599;16599;2020-03-30;344700
16600;16600;2020-03-30;660000
16601;16601;2020-03-30;1048000
16602;16602;2020-03-30;190300
16603;16603;2020-03-30;105800
16604;16604;2020-03-30;299000
16605;16605;2020-03-30;116480
16606;16606;2020-03-30;72000
16607;16607;2020-03-30;230000
16608;16608;2020-03-30;235000
16609;16609;2020-03-30;397000
16610;16610;2020-03-30;548850
16611;16611;2020-03-30;214000
16612;16612;2020-03-30;145000
16613;16613;2020-03-30;132050
16614;16614;2020-03-30;88800
16615;16615;2020-03-30;195000
16616;16616;2020-03-30;194901
16617;16617;2020-03-30;24000
16618;16618;2020-03-30;165200
16619;16619;2020-03-30;219000
16620;16620;2020-03-30;226000
16621;16621;2020-03-30;212000
16622;16622;2020-03-30;537000
16623;16623;2020-03-30;197205
16624;16624;2020-03-30;225100
16625;16625;2020-03-30;322500
16626;16626;2020-03-30;216245
16627;16627;2020-03-30;248000
16628;16628;2020-03-30;78200
16629;16629;2020-03-30;142000
16630;16630;2020-03-30;334470
16631;16631;2020-03-30;77500
16632;16632;2020-03-31;164000
16633;16633;2020-03-31;114500
16634;16634;2020-03-31;47200
16635;16635;2020-03-31;96700
16636;16636;2020-03-31;345000
16637;16637;2020-03-31;76000
16638;16638;2020-03-31;235000
16639;16639;2020-03-31;494000
16640;16640;2020-03-31;92500
16641;16641;2020-03-31;798000
16642;16642;2020-03-31;250693
16643;16643;2020-03-31;78000
16644;16644;2020-03-31;61000
16645;16645;2020-03-31;415700
16646;16646;2020-03-31;114000
16647;16647;2020-03-31;72000
16648;16648;2020-03-31;71000
16649;16649;2020-03-31;41000
16650;16650;2020-03-31;147900
16651;16651;2020-03-31;84563
16652;16652;2020-03-31;20000
16653;16653;2020-03-31;126000
16654;16654;2020-03-31;220000
16655;16655;2020-03-31;312000
16656;16656;2020-03-31;107500
16657;16657;2020-03-31;72700
16658;16658;2020-03-31;97500
16659;16659;2020-03-31;128130
16660;16660;2020-03-31;651650
16661;16661;2020-03-31;37523
16662;16662;2020-03-31;520000
16663;16663;2020-03-31;119784
16664;16664;2020-03-31;34800
16665;16665;2020-03-31;174500
16666;16666;2020-03-31;132220
16667;16667;2020-03-31;163800
16668;16668;2020-03-31;211500
16669;16669;2020-03-31;122000
16670;16670;2020-03-31;141000
16671;16671;2020-03-31;311700
16672;16672;2020-03-31;127000
16673;16673;2020-03-31;77700
16674;16674;2020-03-31;37000
16675;16675;2020-03-31;31000
16676;16676;2020-03-31;154650
16677;16677;2020-03-31;118000
16678;16678;2020-03-31;112000
16679;16679;2020-03-31;333000
16680;16680;2020-03-31;140065
16681;16681;2020-03-31;269000
16682;16682;2020-03-31;74000
16683;16683;2020-03-31;154000
16684;16684;2020-03-31;134000
16685;16685;2020-03-31;155120
16686;16686;2020-03-31;47000
16687;16687;2020-03-31;97000
16688;16688;2020-03-31;65400
16689;16689;2020-03-31;89900
16690;16690;2020-03-31;59000
16691;16691;2020-03-31;75000
16692;16692;2020-03-31;58000
16693;16693;2020-03-31;106650
16694;16694;2020-03-31;109000
16695;16695;2020-03-31;585000
16696;16696;2020-03-31;1000000
16697;16697;2020-03-31;345850
16698;16698;2020-03-31;185000
16699;16699;2020-03-31;390000
16700;16700;2020-03-31;135250
16701;16701;2020-03-31;83500
16702;16702;2020-03-31;120000
16703;16703;2020-03-31;71470
16704;16704;2020-03-31;47858
16705;16705;2020-03-31;151087
16706;16706;2020-03-31;686000
16707;16707;2020-03-31;580050
16708;16708;2020-03-31;241830
16709;16709;2020-03-31;444800
16710;16710;2020-03-31;393000
16711;16711;2020-03-31;2933000
16712;16712;2020-03-31;318900
16713;16713;2020-03-31;424680
16714;16714;2020-03-31;231000
16715;16715;2020-03-31;413333,34
16716;16716;2020-03-31;103333,33
16717;16717;2020-03-31;266000
16718;16718;2020-03-31;280000
16719;16719;2020-03-31;327500
16720;16720;2020-03-31;795000
16721;16721;2020-03-31;483450
16722;16722;2020-03-31;246500
16723;16723;2020-03-31;204000
16724;16724;2020-03-31;604000
16725;16725;2020-03-31;1820000
16726;16726;2020-03-31;525000
16727;16727;2020-03-31;405000
16728;16728;2020-03-31;715500
16729;16729;2020-03-31;98000
16730;16730;2020-03-31;65000
16731;16731;2020-03-31;273000
16732;16732;2020-03-31;260000
16733;16733;2020-03-31;360000
16734;16734;2020-03-31;261000
16735;16735;2020-03-31;156700
16736;16736;2020-03-31;189000
16737;16737;2020-03-31;88000
16738;16738;2020-03-31;589760
16739;16739;2020-03-31;140000
16740;16740;2020-03-31;167000
16741;16741;2020-03-31;559000
16742;16742;2020-03-31;160000
16743;16743;2020-03-31;34500
16744;16744;2020-03-31;222500
16745;16745;2020-03-31;90000
16746;16746;2020-03-31;152000
16747;16747;2020-03-31;266000
16748;16748;2020-03-31;208000
16749;16749;2020-03-31;511500
16750;16750;2020-03-31;406000
16751;16751;2020-03-31;190700
16752;16752;2020-03-31;245400
16753;16753;2020-03-31;860100
16754;16754;2020-03-31;273000
16755;16755;2020-03-31;325600
16756;16756;2020-03-31;218760
16757;16757;2020-03-31;479400
16758;16758;2020-03-31;214500
16759;16759;2020-03-31;240000
16760;16760;2020-03-31;173000
16761;16761;2020-03-31;200000
16762;16762;2020-03-31;109000
16763;16763;2020-03-31;433000
16764;16764;2020-03-31;385000
16765;16765;2020-03-31;147000
16766;16766;2020-03-31;220970
16767;16767;2020-03-31;210000
16768;16768;2020-03-31;130000
16769;16769;2020-03-31;220000
16770;16770;2020-03-31;204750
16771;16771;2020-03-31;232000
16772;16772;2020-03-31;110500
16773;16773;2020-03-31;176000
16774;16774;2020-03-31;165000
16775;16775;2020-03-31;138032
16776;16776;2020-04-01;45000
16777;16777;2020-04-01;275000
16778;16778;2020-04-01;54000
16779;16779;2020-04-01;177269
16780;16780;2020-04-01;32000
16781;16781;2020-04-01;150000
16782;16782;2020-04-01;309580
16783;16783;2020-04-01;163000
16784;16784;2020-04-01;140000
16785;16785;2020-04-01;91000
16786;16786;2020-04-01;125000
16787;16787;2020-04-01;151000
16788;16788;2020-04-01;166000
16789;16789;2020-04-01;43660
16790;16790;2020-04-01;443000
16791;16791;2020-04-01;161000
16792;16792;2020-04-01;161500
16793;16793;2020-04-01;74000
16794;16794;2020-04-01;96280
16795;16795;2020-04-01;105000
16796;16796;2020-04-01;43550
16797;16797;2020-04-01;79000
16798;16798;2020-04-01;62400
16799;16799;2020-04-01;64400
16800;16800;2020-04-01;315950
16801;16801;2020-04-01;56100
16802;16802;2020-04-01;535160
16803;16803;2020-04-01;282000
16804;16804;2020-04-01;670000
16805;16805;2020-04-01;1507498
16806;16806;2020-04-01;3480000
16807;16807;2020-04-01;409000
16808;16808;2020-04-01;59000
16809;16809;2020-04-01;704000
16810;16810;2020-04-01;405500
16811;16811;2020-04-01;133000
16812;16812;2020-04-01;107000
16813;16813;2020-04-01;265000
16814;16814;2020-04-01;20000
16815;16815;2020-04-01;185500
16816;16816;2020-04-01;209170
16817;16817;2020-04-01;117000
16818;16818;2020-04-01;69000
16819;16819;2020-04-01;142000
16820;16820;2020-04-01;440000
16821;16821;2020-04-01;112200
16822;16822;2020-04-01;171000
16823;16823;2020-04-01;129000
16824;16824;2020-04-01;159900
16825;16825;2020-04-01;150000
16826;16826;2020-04-01;128500
16827;16827;2020-04-01;90000
16828;16828;2020-04-01;65000
16829;16829;2020-04-01;434434
16830;16830;2020-04-01;226000
16831;16831;2020-04-02;64000
16832;16832;2020-04-02;315000
16833;16833;2020-04-02;335000
16834;16834;2020-04-02;216200
16835;16835;2020-04-02;244370
16836;16836;2020-04-02;287000
16837;16837;2020-04-02;245000
16838;16838;2020-04-02;52000
16839;16839;2020-04-02;200000
16840;16840;2020-04-02;49500
16841;16841;2020-04-02;82000
16842;16842;2020-04-02;249480
16843;16843;2020-04-02;218750
16844;16844;2020-04-02;130000
16845;16845;2020-04-02;218000
16846;16846;2020-04-02;123000
16847;16847;2020-04-02;59000
16848;16848;2020-04-02;402000
16849;16849;2020-04-02;198000
16850;16850;2020-04-02;368000
16851;16851;2020-04-02;80000
16852;16852;2020-04-02;40450
16853;16853;2020-04-02;210000
16854;16854;2020-04-02;50500
16855;16855;2020-04-02;125000
16856;16856;2020-04-02;150000
16857;16857;2020-04-02;40000
16858;16858;2020-04-02;268000
16859;16859;2020-04-02;76250
16860;16860;2020-04-02;94000
16861;16861;2020-04-02;56755
16862;16862;2020-04-02;296125
16863;16863;2020-04-02;638150
16864;16864;2020-04-02;518100
16865;16865;2020-04-02;61940
16866;16866;2020-04-02;470000
16867;16867;2020-04-02;410000
16868;16868;2020-04-02;115000
16869;16869;2020-04-02;413000
16870;16870;2020-04-02;97300
16871;16871;2020-04-02;85000
16872;16872;2020-04-02;164500
16873;16873;2020-04-02;94525
16874;16874;2020-04-02;536000
16875;16875;2020-04-02;361000
16876;16876;2020-04-02;206500
16877;16877;2020-04-02;104000
16878;16878;2020-04-02;160000
16879;16879;2020-04-02;500000
16880;16880;2020-04-02;177000
16881;16881;2020-04-02;39500
16882;16882;2020-04-02;91000
16883;16883;2020-04-02;60250
16884;16884;2020-04-02;82500
16885;16885;2020-04-02;167000
16886;16886;2020-04-02;178000
16887;16887;2020-04-02;371000
16888;16888;2020-04-02;438000
16889;16889;2020-04-02;55000
16890;16890;2020-04-02;145500
16891;16891;2020-04-03;210000
16892;16892;2020-04-03;174850
16893;16893;2020-04-03;123000
16894;16894;2020-04-03;109900
16895;16895;2020-04-03;165000
16896;16896;2020-04-03;169500
16897;16897;2020-04-03;217000
16898;16898;2020-04-03;270000
16899;16899;2020-04-03;174352
16900;16900;2020-04-03;158000
16901;16901;2020-04-03;74000
16902;16902;2020-04-03;95000
16903;16903;2020-04-03;284682
16904;16904;2020-04-03;133350
16905;16905;2020-04-03;167000
16906;16906;2020-04-03;149000
16907;16907;2020-04-03;225163
16908;16908;2020-04-03;119000
16909;16909;2020-04-03;213500
16910;16910;2020-04-03;186500
16911;16911;2020-04-03;126105
16912;16912;2020-04-03;105000
16913;16913;2020-04-03;93500
16914;16914;2020-04-03;140600
16915;16915;2020-04-03;124600
16916;16916;2020-04-03;85200
16917;16917;2020-04-03;112000
16918;16918;2020-04-03;48000
16919;16919;2020-04-03;95500
16920;16920;2020-04-03;45500
16921;16921;2020-04-03;135000
16922;16922;2020-04-03;10000
16923;16923;2020-04-03;183861,52
16924;16924;2020-04-03;97750
16925;16925;2020-04-03;107500
16926;16926;2020-04-03;133000
16927;16927;2020-04-03;51500
16928;16928;2020-04-03;74550
16929;16929;2020-04-03;38000
16930;16930;2020-04-03;175800
16931;16931;2020-04-03;118000
16932;16932;2020-04-03;266700
16933;16933;2020-04-03;102300
16934;16934;2020-04-03;147500
16935;16935;2020-04-03;113000
16936;16936;2020-04-03;105000
16937;16937;2020-04-03;164000
16938;16938;2020-04-03;96000
16939;16939;2020-04-03;68000
16940;16940;2020-04-03;139400
16941;16941;2020-04-03;102000
16942;16942;2020-04-03;323500
16943;16943;2020-04-03;113300
16944;16944;2020-04-03;96000
16945;16945;2020-04-03;305000
16946;16946;2020-04-03;132000
16947;16947;2020-04-03;122000
16948;16948;2020-04-03;240000
16949;16949;2020-04-03;182380
16950;16950;2020-04-03;197375
16951;16951;2020-04-03;192500
16952;16952;2020-04-03;220450
16953;16953;2020-04-03;125000
16954;16954;2020-04-03;177000
16955;16955;2020-04-03;559000
16956;16956;2020-04-03;302300
16957;16957;2020-04-03;141000
16958;16958;2020-04-03;236650
16959;16959;2020-04-03;2775000
16960;16960;2020-04-03;400000
16961;16961;2020-04-03;420000
16962;16962;2020-04-03;805920
16963;16963;2020-04-03;1113050
16964;16964;2020-04-03;857369
16965;16965;2020-04-03;684250
16966;16966;2020-04-03;566700
16967;16967;2020-04-03;548420
16968;16968;2020-04-03;670000
16969;16969;2020-04-03;599000
16970;16970;2020-04-03;615000
16971;16971;2020-04-03;516400
16972;16972;2020-04-03;1134500
16973;16973;2020-04-03;1494950
16974;16974;2020-04-03;572000
16975;16975;2020-04-03;1230000
16976;16976;2020-04-03;108640
16977;16977;2020-04-03;180000
16978;16978;2020-04-03;209000
16979;16979;2020-04-03;205000
16980;16980;2020-04-03;145000
16981;16981;2020-04-03;210000
16982;16982;2020-04-03;161600
16983;16983;2020-04-03;170000
16984;16984;2020-04-03;427500
16985;16985;2020-04-03;81000
16986;16986;2020-04-03;129500
16987;16987;2020-04-03;150000
16988;16988;2020-04-03;259900
16989;16989;2020-04-03;160000
16990;16990;2020-04-03;125000
16991;16991;2020-04-03;98500
16992;16992;2020-04-03;98000
16993;16993;2020-04-03;54500
16994;16994;2020-04-03;41500
16995;16995;2020-04-03;248000
16996;16996;2020-04-03;138500
16997;16997;2020-04-03;230000
16998;16998;2020-04-03;178000
16999;16999;2020-04-03;360854
17000;17000;2020-04-03;540000
17001;17001;2020-04-03;139900
17002;17002;2020-04-03;320850
17003;17003;2020-04-03;120000
17004;17004;2020-04-03;467050
17005;17005;2020-04-03;658000
17006;17006;2020-04-03;184000
17007;17007;2020-04-03;147000
17008;17008;2020-04-03;339600
17009;17009;2020-04-03;83900
17010;17010;2020-04-03;186000
17011;17011;2020-04-03;420000
17012;17012;2020-04-03;255000
17013;17013;2020-04-03;374201,75
17014;17014;2020-04-03;167400
17015;17015;2020-04-03;375000
17016;17016;2020-04-03;128500
17017;17017;2020-04-03;229900
17018;17018;2020-04-04;14000
17019;17019;2020-04-04;380000
17020;17020;2020-04-04;93200
17021;17021;2020-04-04;215000
17022;17022;2020-04-06;130000
17023;17023;2020-04-06;42500
17024;17024;2020-04-06;78000
17025;17025;2020-04-06;253000
17026;17026;2020-04-06;95500
17027;17027;2020-04-06;62000
17028;17028;2020-04-06;81800
17029;17029;2020-04-06;64000
17030;17030;2020-04-06;82000
17031;17031;2020-04-06;188000
17032;17032;2020-04-06;70000
17033;17033;2020-04-06;41500
17034;17034;2020-04-06;125000
17035;17035;2020-04-06;206800
17036;17036;2020-04-06;170000
17037;17037;2020-04-06;87000
17038;17038;2020-04-06;56000
17039;17039;2020-04-06;159500
17040;17040;2020-04-06;84000
17041;17041;2020-04-06;271000
17042;17042;2020-04-06;320000
17043;17043;2020-04-06;103000
17044;17044;2020-04-06;121420
17045;17045;2020-04-06;233000
17046;17046;2020-04-06;269000
17047;17047;2020-04-06;660000
17048;17048;2020-04-06;523000
17049;17049;2020-04-06;960000
17050;17050;2020-04-06;112000
17051;17051;2020-04-06;172000
17052;17052;2020-04-06;273200
17053;17053;2020-04-06;753963
17054;17054;2020-04-06;1228300
17055;17055;2020-04-06;914000
17056;17056;2020-04-06;510000
17057;17057;2020-04-06;5550000
17058;17058;2020-04-06;1141000
17059;17059;2020-04-06;440000
17060;17060;2020-04-06;92000
17061;17061;2020-04-06;340000
17062;17062;2020-04-06;133500
17063;17063;2020-04-06;220000
17064;17064;2020-04-06;158500
17065;17065;2020-04-06;185800
17066;17066;2020-04-06;34790
17067;17067;2020-04-06;82000
17068;17068;2020-04-06;365000
17069;17069;2020-04-06;439000
17070;17070;2020-04-06;135000
17071;17071;2020-04-07;375000
17072;17072;2020-04-07;89000
17073;17073;2020-04-07;350000
17074;17074;2020-04-07;152500
17075;17075;2020-04-07;525000
17076;17076;2020-04-07;311050
17077;17077;2020-04-07;126000
17078;17078;2020-04-07;147000
17079;17079;2020-04-07;70300
17080;17080;2020-04-07;98000
17081;17081;2020-04-07;131000
17082;17082;2020-04-07;161000
17083;17083;2020-04-07;43369
17084;17084;2020-04-07;154430
17085;17085;2020-04-07;43000
17086;17086;2020-04-07;74005
17087;17087;2020-04-07;138000
17088;17088;2020-04-07;28000
17089;17089;2020-04-07;65500
17090;17090;2020-04-07;78250
17091;17091;2020-04-07;105981
17092;17092;2020-04-07;77600
17093;17093;2020-04-07;250000
17094;17094;2020-04-07;40000
17095;17095;2020-04-07;220000
17096;17096;2020-04-07;267200
17097;17097;2020-04-07;139080
17098;17098;2020-04-07;199500
17099;17099;2020-04-07;126000
17100;17100;2020-04-07;240000
17101;17101;2020-04-07;162000
17102;17102;2020-04-07;194000
17103;17103;2020-04-07;387100
17104;17104;2020-04-07;126000
17105;17105;2020-04-07;610020
17106;17106;2020-04-07;130000
17107;17107;2020-04-07;2475000
17108;17108;2020-04-07;820000
17109;17109;2020-04-07;195760
17110;17110;2020-04-07;237000
17111;17111;2020-04-07;545600
17112;17112;2020-04-07;1020000
17113;17113;2020-04-07;670000
17114;17114;2020-04-07;1259550
17115;17115;2020-04-07;147000
17116;17116;2020-04-07;136500
17117;17117;2020-04-07;113000
17118;17118;2020-04-07;93000
17119;17119;2020-04-07;160000
17120;17120;2020-04-07;172040
17121;17121;2020-04-07;75200
17122;17122;2020-04-07;80000
17123;17123;2020-04-07;65000
17124;17124;2020-04-07;27000
17125;17125;2020-04-07;155000
17126;17126;2020-04-07;154500
17127;17127;2020-04-07;274500
17128;17128;2020-04-07;289350
17129;17129;2020-04-07;1280000
17130;17130;2020-04-08;445000
17131;17131;2020-04-08;150000
17132;17132;2020-04-08;131000
17133;17133;2020-04-08;25900
17134;17134;2020-04-08;101000
17135;17135;2020-04-08;171000
17136;17136;2020-04-08;214000
17137;17137;2020-04-08;186950
17138;17138;2020-04-08;175000
17139;17139;2020-04-08;300000
17140;17140;2020-04-08;319000
17141;17141;2020-04-08;275000
17142;17142;2020-04-08;106270
17143;17143;2020-04-08;145992,38
17144;17144;2020-04-08;67000
17145;17145;2020-04-08;85000
17146;17146;2020-04-08;100000
17147;17147;2020-04-08;226500
17148;17148;2020-04-08;164000
17149;17149;2020-04-08;203000
17150;17150;2020-04-08;109500
17151;17151;2020-04-08;250000
17152;17152;2020-04-08;78480
17153;17153;2020-04-08;59500
17154;17154;2020-04-08;125000
17155;17155;2020-04-08;217500
17156;17156;2020-04-08;121000
17157;17157;2020-04-08;211000
17158;17158;2020-04-08;128000
17159;17159;2020-04-08;135000
17160;17160;2020-04-08;431900
17161;17161;2020-04-08;70000
17162;17162;2020-04-08;89000
17163;17163;2020-04-08;203600
17164;17164;2020-04-08;149150
17165;17165;2020-04-08;43500
17166;17166;2020-04-08;172600
17167;17167;2020-04-08;243556
17168;17168;2020-04-08;327000
17169;17169;2020-04-08;131000
17170;17170;2020-04-08;553600
17171;17171;2020-04-08;247750
17172;17172;2020-04-08;885000
17173;17173;2020-04-08;538500
17174;17174;2020-04-08;412500
17175;17175;2020-04-08;700000
17176;17176;2020-04-08;164000
17177;17177;2020-04-08;323500
17178;17178;2020-04-08;353000
17179;17179;2020-04-08;370000
17180;17180;2020-04-08;964350
17181;17181;2020-04-08;579500
17182;17182;2020-04-08;521590
17183;17183;2020-04-08;550410
17184;17184;2020-04-08;149000
17185;17185;2020-04-08;50000
17186;17186;2020-04-08;221000
17187;17187;2020-04-08;420500
17188;17188;2020-04-08;139000
17189;17189;2020-04-08;198900
17190;17190;2020-04-08;47650
17191;17191;2020-04-08;62000
17192;17192;2020-04-08;70000
17193;17193;2020-04-08;424500
17194;17194;2020-04-08;121000
17195;17195;2020-04-08;171500
17196;17196;2020-04-08;140000
17197;17197;2020-04-08;130000
17198;17198;2020-04-08;241740
17199;17199;2020-04-08;290000
17200;17200;2020-04-08;250000
17201;17201;2020-04-08;240000
17202;17202;2020-04-08;507000
17203;17203;2020-04-08;381000
17204;17204;2020-04-08;385650
17205;17205;2020-04-08;181930
17206;17206;2020-04-08;153800
17207;17207;2020-04-09;145900
17208;17208;2020-04-09;190000
17209;17209;2020-04-09;35000
17210;17210;2020-04-09;88000
17211;17211;2020-04-09;177000
17212;17212;2020-04-09;335000
17213;17213;2020-04-09;225000
17214;17214;2020-04-09;83450
17215;17215;2020-04-09;205000
17216;17216;2020-04-09;308000
17217;17217;2020-04-09;74300
17218;17218;2020-04-09;159000
17219;17219;2020-04-09;83000
17220;17220;2020-04-09;74000
17221;17221;2020-04-09;88100
17222;17222;2020-04-09;210000
17223;17223;2020-04-09;245000
17224;17224;2020-04-09;60000
17225;17225;2020-04-09;30000
17226;17226;2020-04-09;43500
17227;17227;2020-04-09;38000
17228;17228;2020-04-09;68400
17229;17229;2020-04-09;182650
17230;17230;2020-04-09;120600
17231;17231;2020-04-09;102000
17232;17232;2020-04-09;61750
17233;17233;2020-04-09;232500
17234;17234;2020-04-09;537,5
17235;17235;2020-04-09;215300
17236;17236;2020-04-09;100000
17237;17237;2020-04-09;80000
17238;17238;2020-04-09;127000
17239;17239;2020-04-09;50000
17240;17240;2020-04-09;35000
17241;17241;2020-04-09;66700
17242;17242;2020-04-09;285000
17243;17243;2020-04-09;353350
17244;17244;2020-04-09;46500
17245;17245;2020-04-09;102000
17246;17246;2020-04-09;246400
17247;17247;2020-04-09;82500
17248;17248;2020-04-09;1411000
17249;17249;2020-04-09;135000
17250;17250;2020-04-09;300000
17251;17251;2020-04-09;98000
17252;17252;2020-04-09;61000
17253;17253;2020-04-09;227600
17254;17254;2020-04-09;162850
17255;17255;2020-04-09;157400
17256;17256;2020-04-09;280000
17257;17257;2020-04-09;133000
17258;17258;2020-04-09;567000
17259;17259;2020-04-09;950000
17260;17260;2020-04-09;937000
17261;17261;2020-04-09;70000
17262;17262;2020-04-09;61000
17263;17263;2020-04-09;90390
17264;17264;2020-04-09;323000
17265;17265;2020-04-09;145000
17266;17266;2020-04-09;152560
17267;17267;2020-04-09;399000
17268;17268;2020-04-09;185545
17269;17269;2020-04-09;187000
17270;17270;2020-04-09;90500
17271;17271;2020-04-09;145000
17272;17272;2020-04-09;156000
17273;17273;2020-04-09;64000
17274;17274;2020-04-09;340000
17275;17275;2020-04-09;285000
17276;17276;2020-04-09;783350
17277;17277;2020-04-09;511500
17278;17278;2020-04-09;2325000
17279;17279;2020-04-09;597800
17280;17280;2020-04-09;168000
17281;17281;2020-04-09;505250
17282;17282;2020-04-09;239000
17283;17283;2020-04-09;236900
17284;17284;2020-04-09;170000
17285;17285;2020-04-09;233000
17286;17286;2020-04-09;332000
17287;17287;2020-04-09;290000
17288;17288;2020-04-10;50000
17289;17289;2020-04-10;108000
17290;17290;2020-04-10;195000
17291;17291;2020-04-10;250000
17292;17292;2020-04-10;314000
17293;17293;2020-04-10;215000
17294;17294;2020-04-10;177600
17295;17295;2020-04-10;154000
17296;17296;2020-04-10;80400
17297;17297;2020-04-10;275150
17298;17298;2020-04-10;289150
17299;17299;2020-04-10;34000
17300;17300;2020-04-10;55000
17301;17301;2020-04-10;350000
17302;17302;2020-04-10;53000
17303;17303;2020-04-10;121600
17304;17304;2020-04-10;80000
17305;17305;2020-04-10;65000
17306;17306;2020-04-10;250000
17307;17307;2020-04-10;525000
17308;17308;2020-04-10;94000
17309;17309;2020-04-10;160800
17310;17310;2020-04-10;78000
17311;17311;2020-04-10;70900
17312;17312;2020-04-10;142000
17313;17313;2020-04-10;227000
17314;17314;2020-04-10;91980
17315;17315;2020-04-10;109000
17316;17316;2020-04-10;79900
17317;17317;2020-04-10;307000
17318;17318;2020-04-10;694000
17319;17319;2020-04-10;62000
17320;17320;2020-04-10;120420
17321;17321;2020-04-10;130300
17322;17322;2020-04-10;104550
17323;17323;2020-04-10;347900
17324;17324;2020-04-10;131131
17325;17325;2020-04-10;99000
17326;17326;2020-04-10;78600
17327;17327;2020-04-10;44537
17328;17328;2020-04-10;241000
17329;17329;2020-04-10;137488
17330;17330;2020-04-10;68000
17331;17331;2020-04-10;200000
17332;17332;2020-04-10;137000
17333;17333;2020-04-10;124900
17334;17334;2020-04-10;77000
